SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Database,HBA,HBD,TPSA,RotBonds,NumCarbons,NumOxygens,NumNitrogens,FractionCarbons,FractionOxygens,FractionNitrogens,CSP3,ChiralCarbonFraction,HeavyAtoms,NumRings,AliphaticRings,AromaticRings,Heterocycles,AliphaticHeterocycles,AromaticHeterocycles,SpiroAtoms,BridgeheadAtoms
NNC(=O)Cc1nnc(o1)C/C=C/c1ncc2n(c1)cnn2,29/000000077,"InChI=1S/C12H12N8O2/c13-16-10(21)4-12-19-18-11(22-12)3-1-2-8-6-20-7-15-17-9(20)5-14-8/h1-2,5-7H,3-4,13H2,(H,16,21)/b2-1+",C12H12N8O2,300.10832162400004,-0.7044000000000008,4.26,4.79,5.21,-40,3.422808453340603,1,ENAMINE,9,2,137.12,5,12,2,8,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.16666666666666666,0.0,22,3,0,3,3,0,3,0,0
SCC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000338,"InChI=1S/C9H14N4O2S/c10-11-7(14)6-9-13-12-8(15-9)4-2-1-3-5-16/h1-2,16H,3-6,10H2,(H,11,14)/b2-1+",C9H14N4O2S,242.083746688,0.020600000000000118,4.26,7.07,3.72,0,3.2763330907329467,1,ENAMINE,6,3,94.03999999999999,6,9,2,4,0.5625,0.125,0.25,0.4444444444444444,0.0,16,1,0,1,1,0,1,0,0
N(C(=O)Cc1nnc(o1)C/C=C/CCCC[NH2+]CC)N,29/000000234,"InChI=1S/C13H23N5O2/c1-2-15-9-7-5-3-4-6-8-12-17-18-13(20-12)10-11(19)16-14/h4,6,15H,2-3,5,7-10,14H2,1H3,(H,16,19)/p+1/b6-4+",C13H24N5O2,282.19245142809,-0.5456999999999976,4.26,5.12,3.72,-170,3.8415433257558096,1,ENAMINE,5,3,110.65,10,13,2,5,0.65,0.1,0.25,0.6153846153846154,0.0,20,1,0,1,1,0,1,0,0
O[C@@H](c1ncc([nH]1)N(=O)=O)c1cnc2c(c1)[nH]cc2,19/000000020,"InChI=1S/C11H9N5O3/c17-10(11-14-5-9(15-11)16(18)19)6-3-8-7(13-4-6)1-2-12-8/h1-5,10,12,17H,(H,14,15)/t10-/m1/s1",C11H9N5O3,259.070539148,1.2758999999999998,4.26,5.1,20.7,-190,3.6074853477772097,1,ENAMINE,5,3,120.73000000000002,3,11,3,5,0.5789473684210527,0.15789473684210525,0.2631578947368421,0.09090909090909091,0.09090909090909091,19,3,0,3,3,0,3,0,0
N(C(=O)Cc1nnc(o1)C/C=C/c1nn(cc1)C[C@@H](CN)C)N,29/000000253,"InChI=1S/C14H21N7O2/c1-10(8-15)9-21-6-5-11(20-21)3-2-4-13-18-19-14(23-13)7-12(22)17-16/h2-3,5-6,10H,4,7-9,15-16H2,1H3,(H,17,22)/b3-2+/t10-/m1/s1",C14H21N7O2,319.1756729120001,-0.3507999999999993,4.25,4.51,5.08,-170,3.729926867561831,1,ENAMINE,8,3,137.88,8,14,2,7,0.6086956521739131,0.08695652173913043,0.30434782608695654,0.42857142857142855,0.07142857142857142,23,2,0,2,2,0,2,0,0
Oc1cc(C(=O)C#CCN)c(cc1I)c1nnsc1,4/000000001,"InChI=1S/C12H8IN3O2S/c13-9-4-7(10-6-19-16-15-10)8(5-12(9)18)11(17)2-1-3-14/h4-6,18H,3,14H2",C12H8N3O2SI,384.93819549600005,1.6601,4.25,-6.61,3.58,-160,3.58949190433729,1,ENAMINE,6,2,89.1,2,12,2,3,0.631578947368421,0.10526315789473684,0.15789473684210525,0.08333333333333333,0.0,19,2,0,2,1,0,1,0,0
c1nc(nc2c1c(c[nH]2)CCl)CN,3/000000005,"InChI=1S/C8H9ClN4/c9-1-5-3-12-8-6(5)4-11-7(2-10)13-8/h3-4H,1-2,10H2,(H,11,12,13)",C8H9N4Cl,196.05157396799999,1.1554,4.25,0.32,11.9,-40,3.1931241574932336,1,ENAMINE,3,2,67.59,2,8,0,4,0.6153846153846154,0.0,0.3076923076923077,0.25,0.0,13,2,0,2,2,0,2,0,0
OC(=O)[C@@H](N)C#Cc1nnn(c1)CCC,24/000000124,"InChI=1S/C9H12N4O2/c1-2-5-13-6-7(11-12-13)3-4-8(10)9(14)15/h6,8H,2,5,10H2,1H3,(H,14,15)/t8-/m0/s1",C9H12N4O2,208.096025624,-0.5485000000000004,4.25,-1.36,3.58,-170,3.8103851578283408,1,ENAMINE,5,2,94.03,3,9,2,4,0.6,0.13333333333333333,0.26666666666666666,0.4444444444444444,0.1111111111111111,15,1,0,1,1,0,1,0,0
OC(=O)[C@@](C=S)(N)C#Cc1nc[nH]c1,24/000000136,"InChI=1S/C8H7N3O2S/c9-8(4-14,7(12)13)2-1-6-3-10-5-11-6/h3-5H,9H2,(H,10,11)(H,12,13)/t8-/m1/s1",C8H7N3O2S,209.025897464,-0.4570000000000001,4.24,4.17,20.6,-150,4.833034263898947,1,ENAMINE,4,3,92.0,2,8,2,3,0.5714285714285714,0.14285714285714285,0.21428571428571427,0.125,0.125,14,1,0,1,1,0,1,0,0
O=N(=O)c1cnc([nH]1)[C@@H](C[NH3+])C,19/000000005,"InChI=1S/C6H10N4O2/c1-4(2-7)6-8-3-5(9-6)10(11)12/h3-4H,2,7H2,1H3,(H,8,9)/p+1/t4-/m1/s1",C6H11N4O2,171.08765201209,-0.3367000000000002,4.24,2.01,2.35,-170,4.587445593865658,1,ENAMINE,3,2,99.46,3,6,2,4,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,12,1,0,1,1,0,1,0,0
OC(=O)COCc1c(O)ccc(c1Cl)C=C,18/000000017,"InChI=1S/C11H11ClO4/c1-2-7-3-4-9(13)8(11(7)12)5-16-6-10(14)15/h2-4,13H,1,5-6H2,(H,14,15)",C11H11O4Cl,242.034586512,2.2898000000000005,4.24,-2.96,3.72,0,2.744611444936883,1,ENAMINE,3,2,66.76,5,11,4,0,0.6875,0.25,0.0,0.18181818181818182,0.0,16,1,0,1,0,0,0,0,0
Oc1cc(C#CCC2=CCON2)c2c(c1)CCCC2,21/000000001,"InChI=1S/C16H17NO2/c18-15-10-12-4-1-2-7-16(12)13(11-15)5-3-6-14-8-9-19-17-14/h8,10-11,17-18H,1-2,4,6-7,9H2",C16H17NO2,255.125928784,2.4313000000000002,4.23,-4.44,16.8,-80,3.537864877590451,1,ENAMINE,3,2,41.49,1,16,2,1,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.375,0.0,19,3,2,1,1,1,0,0,0
OP(=O)([C@@H]([NH2+]CC)c1cccc(c1)NCCCCN)O,22/000000006,"InChI=1S/C13H24N3O3P/c1-2-15-13(20(17,18)19)11-6-5-7-12(10-11)16-9-4-3-8-14/h5-7,10,13,15-16H,2-4,8-9,14H2,1H3,(H2,17,18,19)/p+1/t13-/m1/s1",C13H25N3O3P,302.16280471009,0.5969999999999998,4.23,-1.51,6.32,-190,3.757728796380727,1,ENAMINE,3,5,112.19,9,13,3,3,0.65,0.15,0.15,0.5384615384615384,0.07692307692307693,20,1,0,1,0,0,0,0,0
O=C(c1ccc2c(c1C(=O)NCC1=C[C@H](CO1)Cl)onc2)N,1/000000002,"InChI=1S/C14H12ClN3O4/c15-8-3-9(21-6-8)5-17-14(20)11-10(13(16)19)2-1-7-4-18-22-12(7)11/h1-4,8H,5-6H2,(H2,16,19)(H,17,20)/t8-/m1/s1",C14H12N3O4Cl,321.051633544,1.178,4.23,-1.31,3.58,-190,3.9056822593716234,1,ENAMINE,5,2,107.45,4,14,4,3,0.6363636363636364,0.18181818181818182,0.13636363636363635,0.21428571428571427,0.07142857142857142,22,3,1,2,2,1,1,0,0
OC(=O)Cc1cc(cc(c1)CCc1nccnc1)[C@@H](CCN)N,21/000000068,"InChI=1S/C17H22N4O2/c18-4-3-16(19)14-8-12(7-13(9-14)10-17(22)23)1-2-15-11-20-5-6-21-15/h5-9,11,16H,1-4,10,18-19H2,(H,22,23)/t16-/m1/s1",C17H22N4O2,314.17427594400004,1.2375,4.23,-3.31,5.09,-170,3.0579304178576896,1,ENAMINE,5,3,115.11999999999999,8,17,2,4,0.7391304347826086,0.08695652173913043,0.17391304347826086,0.35294117647058826,0.058823529411764705,23,2,0,2,1,0,1,0,0
N(C(=O)Cc1nnc(o1)C/C=C/c1cnoc1)N,29/000000030,"InChI=1S/C10H11N5O3/c11-13-8(16)4-10-15-14-9(18-10)3-1-2-7-5-12-17-6-7/h1-2,5-6H,3-4,11H2,(H,13,16)/b2-1+",C10H11N5O3,249.086189212,-0.15410000000000046,4.23,7.3,3.72,0,3.3573506330925067,1,ENAMINE,7,2,120.07000000000001,5,10,3,5,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.2,0.0,18,2,0,2,2,0,2,0,0
NNC/C=C/C/C=C/[C@H]1C=NCC1,16/000000001,"InChI=1S/C10H17N3/c11-13-7-4-2-1-3-5-10-6-8-12-9-10/h2-5,9-10,13H,1,6-8,11H2/b4-2+,5-3+/t10-/m1/s1",C10H17N3,179.14224754399999,1.0429,4.22,7.68,2.22,-150,4.728682092183245,1,ENAMINE,3,2,50.41,5,10,0,3,0.7692307692307693,0.0,0.23076923076923078,0.5,0.1,13,1,1,0,1,1,0,0,0
Oc1cc(cc(c1O)CO)/C=C/CC/C=C\C,23/000000052,"InChI=1S/C14H18O3/c1-2-3-4-5-6-7-11-8-12(10-15)14(17)13(16)9-11/h2-3,6-9,15-17H,4-5,10H2,1H3/b3-2-,7-6+",C14H18O3,234.125594436,2.959600000000001,4.22,-7.05,2.35,-40,2.8358168273397375,1,ENAMINE,3,3,60.69,5,14,3,0,0.8235294117647058,0.17647058823529413,0.0,0.2857142857142857,0.0,17,1,0,1,0,0,0,0,0
OCCC(/C=C/Cc1cc(O)c(cc1I)I)(N)N,4/000000027,"InChI=1S/C12H16I2N2O2/c13-9-7-10(14)11(18)6-8(9)2-1-3-12(15,16)4-5-17/h1,3,6-7,17-18H,2,4-5,15-16H2/b3-1+",C12H16N2O2I2,473.93012375200004,1.6961999999999997,4.22,-2.31,3.58,-150,3.7155692721457614,1,ENAMINE,4,4,92.5,5,12,2,2,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,18,1,0,1,0,0,0,0,0
OCc1cc(c(nc1Cc1occc1)N)C(O)(F)F,17/000000049,"InChI=1S/C12H12F2N2O3/c13-12(14,18)9-4-7(6-17)10(16-11(9)15)5-8-2-1-3-19-8/h1-4,17-18H,5-6H2,(H2,15,16)",C12H12N2O3F2,270.081598684,1.3815,4.22,-5.71,20.0,-150,3.100399831098482,1,ENAMINE,5,3,92.51,4,12,3,2,0.631578947368421,0.15789473684210525,0.10526315789473684,0.25,0.0,19,2,0,2,2,0,2,0,0
Oc1c(I)cc(c(c1)C/C=C/CSCCCO)I,4/000000030,"InChI=1S/C13H16I2O2S/c14-11-9-12(15)13(17)8-10(11)4-1-2-6-18-7-3-5-16/h1-2,8-9,16-17H,3-7H2/b2-1+",C13H16O2SI2,489.89604675199996,3.815700000000002,4.22,-0.74,3.58,0,3.320424964453453,1,ENAMINE,3,2,40.46,7,13,2,0,0.7222222222222222,0.1111111111111111,0.0,0.38461538461538464,0.0,18,1,0,1,0,0,0,0,0
OCN[C@H](CS)c1cc[nH]c1,14/000000002,"InChI=1S/C7H12N2OS/c10-5-9-7(4-11)6-1-2-8-3-6/h1-3,7-11H,4-5H2/t7-/m1/s1",C7H12N2OS,172.067034004,0.5250000000000001,4.22,5.17,2.22,-150,4.183947079673165,1,ENAMINE,3,4,48.05,4,7,1,2,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.42857142857142855,0.14285714285714285,11,1,0,1,1,0,1,0,0
OC(=O)CNN[C@H](CC)c1cc(O)c(cc1I)I,4/000000034,"InChI=1S/C11H14I2N2O3/c1-2-9(15-14-5-11(17)18)6-3-10(16)8(13)4-7(6)12/h3-4,9,14-16H,2,5H2,1H3,(H,17,18)/t9-/m1/s1",C11H14N2O3I2,475.90938830799996,2.2313,4.22,-5.29,16.2,-170,3.7669338815266578,1,ENAMINE,4,4,81.59,6,11,3,2,0.6111111111111112,0.16666666666666666,0.1111111111111111,0.36363636363636365,0.09090909090909091,18,1,0,1,0,0,0,0,0
OCC#Cc1nc(co1)/C=C/[C@H](CCCCO)C1=CCCC1,15/000000003,"InChI=1S/C18H23NO3/c20-12-4-3-8-16(15-6-1-2-7-15)10-11-17-14-22-18(19-17)9-5-13-21/h6,10-11,14,16,20-21H,1-4,7-8,12-13H2/b11-10+/t16-/m0/s1",C18H23NO3,301.167793596,2.920700000000002,4.22,-3.36,4.94,-190,4.196945178106116,1,ENAMINE,4,2,66.49000000000001,7,18,3,1,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.5,0.05555555555555555,22,2,1,1,1,0,1,0,0
O[C@@H](/C=C/Cc1nnc([nH]1)C(=C)C)c1nnn[nH]1,21/000000033,"InChI=1S/C10H13N7O/c1-6(2)9-11-8(12-13-9)5-3-4-7(18)10-14-16-17-15-10/h3-4,7,18H,1,5H2,2H3,(H,11,12,13)(H,14,15,16,17)/b4-3+/t7-/m0/s1",C10H12N7O,247.11815803599998,0.18319999999999986,4.22,1.6,3.58,-170,4.65034564623254,1,ENAMINE,6,3,116.25999999999999,5,10,1,7,0.5555555555555556,0.05555555555555555,0.3888888888888889,0.3,0.1,18,2,0,2,2,0,2,0,0
OC(=O)[C@@H](N)C#CCSc1cccc(c1)S(=O)(=O)C,24/000000114,"InChI=1S/C12H13NO4S2/c1-19(16,17)10-5-2-4-9(8-10)18-7-3-6-11(13)12(14)15/h2,4-5,8,11H,7,13H2,1H3,(H,14,15)/t11-/m0/s1",C12H13NO4S2,299.028599896,0.5975000000000006,4.21,-2.23,2.22,-190,3.4557456796022468,1,ENAMINE,5,2,97.45999999999998,4,12,4,1,0.631578947368421,0.21052631578947367,0.05263157894736842,0.25,0.08333333333333333,19,1,0,1,0,0,0,0,0
c1cnc(n1C/C=C/C)CNS(=O)(=O)CN[C@@H]1NCCC1,24/000000056,"InChI=1S/C13H23N5O2S/c1-2-3-8-18-9-7-15-13(18)10-17-21(19,20)11-16-12-5-4-6-14-12/h2-3,7,9,12,14,16-17H,4-6,8,10-11H2,1H3/b3-2+",C13H22N5O2S,313.157245976,0.13520000000000088,4.21,4.41,24.1,-20,3.8743151528899897,1,ENAMINE,6,3,88.05,8,13,2,5,0.6190476190476191,0.09523809523809523,0.23809523809523808,0.6153846153846154,0.07692307692307693,21,2,1,1,2,1,1,0,0
Oc1cc(cc(c1O)CC)C(=C)CCCS,23/000000005,"InChI=1S/C13H18O2S/c1-3-10-7-11(8-12(14)13(10)15)9(2)5-4-6-16/h7-8,14-16H,2-6H2,1H3",C13H18O2S,238.102750816,3.383400000000002,4.21,-4.73,3.58,-60,2.946704110410945,1,ENAMINE,3,3,40.46,5,13,2,0,0.8125,0.125,0.0,0.38461538461538464,0.0,16,1,0,1,0,0,0,0,0
SCCC(/C=C/Cc1cc(O)c(cc1I)I)(N)N,4/000000028,"InChI=1S/C12H16I2N2OS/c13-9-7-10(14)11(17)6-8(9)2-1-3-12(15,16)4-5-18/h1,3,6-7,17-18H,2,4-5,15-16H2/b3-1+",C12H16N2OSI2,489.90728013200004,2.6337,4.21,-2.06,3.58,-178,3.9035481182996072,1,ENAMINE,4,4,72.27,5,12,1,2,0.6666666666666666,0.05555555555555555,0.1111111111111111,0.3333333333333333,0.0,18,1,0,1,0,0,0,0,0
Oc1c(I)cc(c(c1)[C@@H](c1[nH]ncc1)/C=C/N(=O)=O)I,4/000000004,"InChI=1S/C12H9I2N3O3/c13-9-6-10(14)12(18)5-8(9)7(2-4-17(19)20)11-1-3-15-16-11/h1-7,18H,(H,15,16)/b4-2+/t7-/m0/s1",C12H9N3O3I2,496.873337148,3.2468000000000004,4.21,-5.02,22.6,-189,4.160047677499608,1,ENAMINE,4,2,92.04999999999998,4,12,3,3,0.6,0.15,0.15,0.08333333333333333,0.08333333333333333,20,2,0,2,1,0,1,0,0
O=N(=O)c1cnc([nH]1)[C@@H](C[NH3+])CCC,19/000000004,"InChI=1S/C8H14N4O2/c1-2-3-6(4-9)8-10-5-7(11-8)12(13)14/h5-6H,2-4,9H2,1H3,(H,10,11)/p+1/t6-/m1/s1",C8H15N4O2,199.11895214009,0.4434999999999996,4.21,4.22,3.72,-170,4.3667322396074475,1,ENAMINE,3,2,99.46,5,8,2,4,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.625,0.125,14,1,0,1,1,0,1,0,0
SCC(=O)Oc1c(O)c2ccc(=O)oc2c(c1)S(=O)=O,15/000000005,"InChI=1S/C11H8O7S2/c12-8-2-1-5-10(14)6(17-9(13)4-19)3-7(20(15)16)11(5)18-8/h1-3,14,19-20H,4H2",C11H8O7S2,315.97114459599993,0.3041,4.21,-2.46,22.8,-120,3.5997414364170783,1,ENAMINE,8,3,110.88,3,11,7,0,0.55,0.35,0.0,0.09090909090909091,0.0,20,2,0,2,1,0,1,0,0
Oc1cc(c(c(c1)Cl)Cl)NC(=C)[C@@](CO)(C)N(=O)=O,18/000000007,"InChI=1S/C11H12Cl2N2O4/c1-6(11(2,5-16)15(18)19)14-9-4-7(17)3-8(12)10(9)13/h3-4,14,16-17H,1,5H2,2H3/t11-/m0/s1",C11H12N2O4Cl2,306.01741222399994,2.6523000000000003,4.2,-5.1,18.8,-190,3.7562214021989777,1,ENAMINE,5,3,95.63,5,11,4,2,0.5789473684210527,0.21052631578947367,0.10526315789473684,0.2727272727272727,0.09090909090909091,19,1,0,1,0,0,0,0,0
OCCC[C@@H](CCNCc1[nH]nnn1)n1cnnc1,21/000000029,"InChI=1S/C10H18N8O/c19-5-1-2-9(18-7-12-13-8-18)3-4-11-6-10-14-16-17-15-10/h7-9,11,19H,1-6H2,(H,14,15,16,17)/t9-/m0/s1",C10H17N8O,266.160357196,-0.7152999999999989,4.2,4.23,3.58,-150,3.9179141023559634,1,ENAMINE,8,3,117.43,9,10,1,8,0.5263157894736842,0.05263157894736842,0.42105263157894735,0.7,0.1,19,2,0,2,2,0,2,0,0
SCc1c(Cl)nc([nH]1)[C@H]([NH2+]Cc1nnn[nH]1)/C=C/N(=O)=O,17/000000046,"InChI=1S/C9H11ClN8O2S/c10-8-6(4-21)12-9(13-8)5(1-2-18(19)20)11-3-7-14-16-17-15-7/h1-2,5,11,21H,3-4H2,(H,12,13)(H,14,15,16,17)/p+1/b2-1+/t5-/m1/s1",C9H12N8O2SCl,331.04869672408995,-0.3989000000000005,4.2,-2.38,3.58,-150,5.163695322381515,1,ENAMINE,7,4,142.89000000000001,7,9,2,8,0.42857142857142855,0.09523809523809523,0.38095238095238093,0.3333333333333333,0.1111111111111111,21,2,0,2,2,0,2,0,0
SC/C=C\c1ccc(cc1)CC#CC(N)N,7/000000001,"InChI=1S/C13H16N2S/c14-13(15)5-1-3-11-6-8-12(9-7-11)4-2-10-16/h2,4,6-9,13,16H,3,10,14-15H2/b4-2-",C13H16N2S,232.103419512,1.4189999999999996,4.19,1.62,2.22,-150,3.2706623215021784,1,ENAMINE,3,3,52.04,3,13,0,2,0.8125,0.0,0.125,0.23076923076923078,0.0,16,1,0,1,0,0,0,0,0
O[C@H](c1nocc1NCC)C#CCC[NH3+],17/000000001,"InChI=1S/C10H15N3O2/c1-2-12-8-7-15-13-10(8)9(14)5-3-4-6-11/h7,9,12,14H,2,4,6,11H2,1H3/p+1/t9-/m0/s1",C10H16N3O2,210.12370317209,-0.22480000000000022,4.19,-3.14,2.22,-190,4.762255969943055,1,ENAMINE,4,3,85.93,4,10,2,3,0.6666666666666666,0.13333333333333333,0.2,0.5,0.1,15,1,0,1,1,0,1,0,0
Oc1cc(cc(c1O)CO)/C=C/[C@@H](CC)C=C,23/000000040,"InChI=1S/C14H18O3/c1-3-10(4-2)5-6-11-7-12(9-15)14(17)13(16)8-11/h3,5-8,10,15-17H,1,4,9H2,2H3/b6-5+/t10-/m1/s1",C14H18O3,234.125594436,2.815500000000001,4.19,-5.31,2.35,-170,3.5701442346997148,1,ENAMINE,3,3,60.69,5,14,3,0,0.8235294117647058,0.17647058823529413,0.0,0.2857142857142857,0.07142857142857142,17,1,0,1,0,0,0,0,0
Oc1cc(/C=C\Cn2cnnc2)cc(c1O)CO,23/000000036,"InChI=1S/C12H13N3O3/c16-6-10-4-9(5-11(17)12(10)18)2-1-3-15-7-13-14-8-15/h1-2,4-5,7-8,16-18H,3,6H2/b2-1-",C12H13N3O3,247.095691276,0.895,4.19,-9.7,3.72,-60,3.0492651997475715,1,ENAMINE,6,3,91.4,4,12,3,3,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,18,2,0,2,1,0,1,0,0
Oc1cc(cc(c1O)Br)/C=C/Cc1oc(nc1C)C,23/000000008,"InChI=1S/C14H14BrNO3/c1-8-13(19-9(2)16-8)5-3-4-10-6-11(15)14(18)12(17)7-10/h3-4,6-7,17-18H,5H2,1-2H3/b4-3+",C14H14NO3Br,323.01570540800003,3.721040000000002,4.19,-7.61,2.22,-120,3.055825866601441,1,ENAMINE,4,2,66.49000000000001,3,14,3,1,0.7368421052631579,0.15789473684210525,0.05263157894736842,0.21428571428571427,0.0,19,2,0,2,1,0,1,0,0
Oc1cc(cc(c1O)Br)/C=C/[C@H]1OCCC1,23/000000014,"InChI=1S/C12H13BrO3/c13-10-6-8(7-11(14)12(10)15)3-4-9-2-1-5-16-9/h3-4,6-7,9,14-15H,1-2,5H2/b4-3+/t9-/m0/s1",C12H13O3Br,284.00480637600003,3.052500000000002,4.18,-6.73,2.22,-170,3.2715992385753827,1,ENAMINE,3,2,49.69,2,12,3,0,0.75,0.1875,0.0,0.3333333333333333,0.08333333333333333,16,2,1,1,1,1,0,0,0
S[C@@H](NC(=O)Cc1cccc2c1nc[nH]2)c1nccnc1,13/000000001,"InChI=1S/C14H13N5OS/c20-12(19-14(21)11-7-15-4-5-16-11)6-9-2-1-3-10-13(9)18-8-17-10/h1-5,7-8,14,21H,6H2,(H,17,18)(H,19,20)/t14-/m1/s1",C14H13N5OS,299.08408103600004,1.6401999999999999,4.18,1.02,3.58,-190,3.3796279019442155,1,ENAMINE,5,3,83.56,4,14,1,5,0.6666666666666666,0.047619047619047616,0.23809523809523808,0.14285714285714285,0.07142857142857142,21,3,0,3,2,0,2,0,0
Oc1c(Cl)ccc(c1)[C@@](C(=O)N)(N(=O)=O)Cl,24/000000189,"InChI=1S/C8H6Cl2N2O4/c9-5-2-1-4(3-6(5)13)8(10,7(11)14)12(15)16/h1-3,13H,(H2,11,14)/t8-/m0/s1",C8H6N2O4Cl2,263.970462032,1.1991999999999996,4.18,-3.56,17.0,-150,3.475417399926227,1,ENAMINE,4,2,106.46000000000001,3,8,4,2,0.5,0.25,0.125,0.125,0.125,16,1,0,1,0,0,0,0,0
N[C@H]1N(C/C=C/CONC(=O)C2=CC=CCN2)CC[C@H]1[NH3+],24/000000168,"InChI=1S/C14H23N5O2/c15-11-6-9-19(13(11)16)8-3-4-10-21-18-14(20)12-5-1-2-7-17-12/h1-5,11,13,17H,6-10,15-16H2,(H,18,20)/p+1/b4-3+/t11-,13?/m1/s1",C14H23N5O2,294.19245142809,-1.7652999999999963,4.17,1.49,3.58,-150,5.003768434659395,1,ENAMINE,5,4,107.26,6,14,2,5,0.6666666666666666,0.09523809523809523,0.23809523809523808,0.5,0.14285714285714285,21,2,2,0,2,2,0,0,0
OCc1nc(ccc1)NC(=O)[C@@H](c1ccccc1)C(=O)O,4/000000048,"InChI=1S/C15H14N2O4/c18-9-11-7-4-8-12(16-11)17-14(19)13(15(20)21)10-5-2-1-3-6-10/h1-8,13,18H,9H2,(H,20,21)(H,16,17,19)/t13-/m1/s1",C15H13N2O4,286.095356928,1.3808,4.17,-3.55,4.81,-150,2.59733182824853,1,ENAMINE,4,3,99.52000000000001,5,15,4,2,0.7142857142857143,0.19047619047619047,0.09523809523809523,0.13333333333333333,0.06666666666666667,21,2,0,2,1,0,1,0,0
Oc1cc(/C=C\Cc2ncsc2)cc(c1O)CO,23/000000047,"InChI=1S/C13H13NO3S/c15-6-10-4-9(5-12(16)13(10)17)2-1-3-11-7-18-8-14-11/h1-2,4-5,7-8,15-17H,3,6H2/b2-1-",C13H13NO3S,263.061614276,2.3025000000000007,4.17,-10.53,2.35,-40,2.9564932540462134,1,ENAMINE,5,3,73.58000000000001,4,13,3,1,0.7222222222222222,0.16666666666666666,0.05555555555555555,0.15384615384615385,0.0,18,2,0,2,1,0,1,0,0
NNCc1cccc(c1)Cc1oncc1,21/000000008,"InChI=1S/C11H13N3O/c12-13-8-10-3-1-2-9(6-10)7-11-4-5-14-15-11/h1-6,13H,7-8,12H2",C11H13N3O,203.105862036,1.2286999999999997,4.16,1.8,2.22,0,2.6113593425801405,1,ENAMINE,4,2,64.08,4,11,1,3,0.7333333333333333,0.06666666666666667,0.2,0.18181818181818182,0.0,15,2,0,2,1,0,1,0,0
Oc1c(O)cc(c(c1)C(=O)N)/C=C/C=C/CO,23/000000006,"InChI=1S/C12H13NO4/c13-12(17)9-7-11(16)10(15)6-8(9)4-2-1-3-5-14/h1-4,6-7,14-16H,5H2,(H2,13,17)/b3-1+,4-2+",C12H13NO4,235.084457896,0.7584,4.16,-5.38,15.2,-20,2.9316264480612926,1,ENAMINE,4,4,103.78,4,12,4,1,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.08333333333333333,0.0,17,1,0,1,0,0,0,0,0
S[C@@H](CCl)c1c(Cl)nc([nH]1)C[NH2+]Cc1nnn[nH]1,17/000000038,"InChI=1S/C8H11Cl2N7S/c9-1-4(18)7-8(10)13-5(12-7)2-11-3-6-14-16-17-15-6/h4,11,18H,1-3H2,(H,12,13)(H,14,15,16,17)/p+1/t4-/m0/s1",C8H12N7SCl2,308.02464616409003,0.04949999999999932,4.16,-2.61,5.09,-190,5.224227999173717,1,ENAMINE,5,4,99.75,6,8,0,7,0.4444444444444444,0.0,0.3888888888888889,0.5,0.125,18,2,0,2,2,0,2,0,0
