SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
S[C@H](CCc1n[nH]c(=O)[nH]1)C(=O)c1cc(O)c(cc1C=C)O;28/000000669;InChI=1S/C14H15N3O4S/c1-2-7-5-9(18)10(19)6-8(7)13(20)11(22)3-4-12-15-14(21)17-16-12/h2,5-6,11,18-19,22H,1,3-4H2,(H2,15,16,17,21)/t11-/m1/s1;C14H15N3O4S;321;1.63;4.46;-4.12;6.45;-150
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]cn1;28/000000327;InChI=1S/C14H15N3O2/c1-2-10-7-12(18)13(19)8-11(10)5-3-4-6-14-15-9-16-17-14/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;2.46;4.23;-7.08;3.58;0
Oc1c(O)cc(c(c1)C=C)C(=O)CC[C@H](CC(=O)N)CO;28/000000568;InChI=1S/C15H19NO5/c1-2-10-6-13(19)14(20)7-11(10)12(18)4-3-9(8-17)5-15(16)21/h2,6-7,9,17,19-20H,1,3-5,8H2,(H2,16,21)/t9-/m1/s1;C15H19NO5;293;0.09;4.27;-5.16;4.94;-180
Oc1cc(c(cc1O)C=C)CC(=O)OCCC=C;28/000000554;InChI=1S/C14H16O4/c1-3-5-6-18-14(17)9-11-8-13(16)12(15)7-10(11)4-2/h3-4,7-8,15-16H,1-2,5-6,9H2;C14H16O4;248;2.25;4.57;-1.31;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C\CNC[C@@H]1C=CCCC1;28/000000594;InChI=1S/C19H25NO2/c1-2-16-12-18(21)19(22)13-17(16)10-6-7-11-20-14-15-8-4-3-5-9-15/h2,4,6-8,12-13,15,20-22H,1,3,5,9-11,14H2/b7-6-/t15-/m1/s1;C19H25NO2;299;3.28;4.15;-7.48;3.58;-190
Oc1cc(c(cc1O)C=C)C(=O)CCCCCl;28/000000314;InChI=1S/C13H15ClO3/c1-2-9-7-12(16)13(17)8-10(9)11(15)5-3-4-6-14/h2,7-8,16-17H,1,3-6H2;C13H15O3Cl;254;2.88;4.29;-7.34;3.58;0
Oc1ccc(cc1O)C(=C)[C@H](C1=NCC=C1)F;28/000000358;InChI=1S/C13H12FNO2/c1-8(13(14)10-3-2-6-15-10)9-4-5-11(16)12(17)7-9/h2-5,7,13,16-17H,1,6H2/t13-/m1/s1;C13H12NO2F;233;1.28;4.11;-6.98;2.22;-170
Oc1c(O)cc(c(c1)C=C)C/C=C\CCl;28/000000375;InChI=1S/C12H13ClO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6H2/b4-3-;C12H13O2Cl;224;2.94;4.58;-2.37;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]nc1;28/000000255;InChI=1S/C14H15N3O2/c1-2-10-7-13(18)14(19)8-11(10)5-3-4-6-12-9-15-17-16-12/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;3.28;4.38;-6.77;3.58;0
Oc1c(O)cc(c(c1)C=C)C/C=C\C;28/000000025;InChI=1S/C12H14O2/c1-3-5-6-10-8-12(14)11(13)7-9(10)4-2/h3-5,7-8,13-14H,2,6H2,1H3/b5-3-;C12H14O2;190;2.70;4.01;-5.41;2.22;-20
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nscc1;28/000000172;InChI=1S/C15H15NO2S/c1-2-11-9-14(17)15(18)10-12(11)5-3-4-6-13-7-8-19-16-13/h2-4,7-10,17-18H,1,5-6H2/b4-3-;C15H15NO2S;273;3.12;4.34;-5.39;3.58;0
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000372;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.74;-2.99;2.22;0
Oc1cc(c(cc1O)C=C)C(=S)[C@@H]1ON=C(C1)C(=O)OC;28/000000618;InChI=1S/C14H13NO5S/c1-3-7-4-10(16)11(17)5-8(7)13(21)12-6-9(15-20-12)14(18)19-2/h3-5,12,16-17H,1,6H2,2H3/t12-/m1/s1;C14H13NO5S;307;1.70;4.33;-6.25;22.30;-170
Oc1ccc(cc1O)C(=C)[C@H](c1nccnc1)N;28/000000188;InChI=1S/C13H13N3O2/c1-8(9-2-3-11(17)12(18)6-9)13(14)10-7-15-4-5-16-10/h2-7,13,17-18H,1,14H2/t13-/m1/s1;C13H13N3O2;243;-0.07;4.52;-7.20;2.22;-170
Oc1cc(c(cc1O)C=C)CC(=O)OCCC=C;28/000000559;InChI=1S/C14H16O4/c1-3-5-6-18-14(17)9-11-8-13(16)12(15)7-10(11)4-2/h3-4,7-8,15-16H,1-2,5-6,9H2;C14H16O4;248;2.25;4.47;-0.12;2.22;0
Oc1c(O)cc(c(c1)C=C)CC(=O)OCCc1occc1;28/000000478;InChI=1S/C16H16O5/c1-2-11-8-14(17)15(18)9-12(11)10-16(19)21-7-5-13-4-3-6-20-13/h2-4,6,8-9,17-18H,1,5,7,10H2;C16H16O5;288;2.04;4.66;0.45;3.58;-20
Oc1cc(c(cc1O)C=C)C(=O)CCCc1n[nH]c(=O)[nH]1;28/000000239;InChI=1S/C14H15N3O4/c1-2-8-6-11(19)12(20)7-9(8)10(18)4-3-5-13-15-14(21)17-16-13/h2,6-7,19-20H,1,3-5H2,(H2,15,16,17,21);C14H15N3O4;289;1.44;4.25;-5.50;4.94;-20
Oc1ccc(cc1O)C(=C)[C@H](C1=NCC=C1)F;28/000000356;InChI=1S/C13H12FNO2/c1-8(13(14)10-3-2-6-15-10)9-4-5-11(16)12(17)7-9/h2-5,7,13,16-17H,1,6H2/t13-/m1/s1;C13H12NO2F;233;1.28;4.02;-7.16;2.22;-170
Oc1ccc(cc1O)C(=C)[C@H](CC(=O)NC)N;28/000000269;InChI=1S/C12H16N2O3/c1-7(9(13)6-12(17)14-2)8-3-4-10(15)11(16)5-8/h3-5,9,15-16H,1,6,13H2,2H3,(H,14,17)/t9-/m0/s1;C12H16N2O3;236;0.20;4.10;-6.51;2.22;-190
O=Nc1c(ccc(c1O)O)C(=C)CN;28/000000319;InChI=1S/C9H10N2O3/c1-5(4-10)6-2-3-7(12)9(13)8(6)11-14/h2-3,12-13H,1,4,10H2;C9H10N2O3;194;0.31;4.31;-6.06;13.20;-20
Oc1cc(c(cc1O)C=C)C/C=C\[C@H](NC)c1cnc[nH]1;28/000000606;InChI=1S/C16H19N3O2/c1-3-11-7-15(20)16(21)8-12(11)5-4-6-13(17-2)14-9-18-10-19-14/h3-4,6-10,13,17,20-21H,1,5H2,2H3,(H,18,19)/b6-4-/t13-/m0/s1;C16H19N3O2;285;1.51;4.32;-6.36;3.58;-170
Oc1cc(c(cc1O)C=C)C/C=C\CCF;28/000000087;InChI=1S/C13H15FO2/c1-2-10-8-12(15)13(16)9-11(10)6-4-3-5-7-14/h2-4,8-9,15-16H,1,5-7H2/b4-3-;C13H15O2F;222;3.16;4.69;-2.29;2.22;0
O=N[C@@H](CCCC)c1cc(O)c(cc1C=C)O;28/000000135;InChI=1S/C13H17NO3/c1-3-5-6-11(14-17)10-8-13(16)12(15)7-9(10)4-2/h4,7-8,11,15-16H,2-3,5-6H2,1H3/t11-/m0/s1;C13H17NO3;235;2.61;4.73;-2.56;14.20;-170
O[C@H](C(=O)CSC)c1cc(O)c(cc1C=C)O;28/000000426;InChI=1S/C12H14O4S/c1-3-7-4-9(13)10(14)5-8(7)12(16)11(15)6-17-2/h3-5,12-14,16H,1,6H2,2H3/t12-/m0/s1;C12H14O4S;254;0.93;4.42;-6.83;15.30;-190
Oc1c(O)cc(c(c1)C=C)C/C=C\C;28/000000022;InChI=1S/C12H14O2/c1-3-5-6-10-8-12(14)11(13)7-9(10)4-2/h3-5,7-8,13-14H,2,6H2,1H3/b5-3-;C12H14O2;190;2.70;4.16;-3.65;2.22;-40
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1n[nH]c(n1)CN;28/000000542;InChI=1S/C15H18N4O2/c1-2-10-7-12(20)13(21)8-11(10)5-3-4-6-14-17-15(9-16)19-18-14/h2-4,7-8,20-21H,1,5-6,9,16H2,(H,17,18,19)/b4-3-;C15H18N4O2;286;1.60;4.43;-7.71;3.58;-40
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000282;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.23;-7.12;3.58;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nc(=O)cc[nH]1;28/000000050;InChI=1S/C16H16N2O3/c1-2-11-9-13(19)14(20)10-12(11)5-3-4-6-15-17-8-7-16(21)18-15/h2-4,7-10,19-20H,1,5-6H2,(H,17,18,21)/b4-3-;C16H16N2O3;284;2.20;4.41;-4.71;3.58;-40
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\C)N=O;28/000000273;InChI=1S/C12H13NO3/c1-3-5-10(13-16)9-7-12(15)11(14)6-8(9)4-2/h3-7,10,14-15H,2H2,1H3/b5-3-/t10-/m1/s1;C12H13NO3;219;2.20;4.11;-4.59;14.60;-170
Oc1cc(c(cc1O)C=C)CSC[C@H]1C=CC(=O)C1;28/000000198;InChI=1S/C15H16O3S/c1-2-11-6-14(17)15(18)7-12(11)9-19-8-10-3-4-13(16)5-10/h2-4,6-7,10,17-18H,1,5,8-9H2/t10-/m0/s1;C15H16O3S;276;2.25;4.53;-1.38;17.30;-150
Oc1c(O)ccc(c1c1nnn[nH]1)C(=C)CN;28/000000219;InChI=1S/C10H11N5O2/c1-5(4-11)6-2-3-7(16)9(17)8(6)10-12-14-15-13-10/h2-3,16-17H,1,4,11H2,(H,12,13,14,15);C10H11N5O2;233;-0.09;4.75;-7.28;18.50;-180
Oc1cc(c(cc1O)C=C)CC(=O)OCCC=C;28/000000557;InChI=1S/C14H16O4/c1-3-5-6-18-14(17)9-11-8-13(16)12(15)7-10(11)4-2/h3-4,7-8,15-16H,1-2,5-6,9H2;C14H16O4;248;2.25;4.02;-0.86;2.22;-20
O=NCCOC(=O)Cc1cc(O)c(cc1C=C)O;28/000000578;InChI=1S/C12H13NO5/c1-2-8-5-10(14)11(15)6-9(8)7-12(16)18-4-3-13-17/h2,5-6,14-15H,1,3-4,7H2;C12H13NO5;251;1.09;4.60;-1.41;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C\C;28/000000036;InChI=1S/C12H14O2/c1-3-5-6-10-8-12(14)11(13)7-9(10)4-2/h3-5,7-8,13-14H,2,6H2,1H3/b5-3-;C12H14O2;190;2.70;4.31;-3.98;2.22;-20
Oc1ccc(cc1O)C(=C)CN;28/000000033;InChI=1S/C9H11NO2/c1-6(5-10)7-2-3-8(11)9(12)4-7/h2-4,11-12H,1,5,10H2;C9H11NO2;165;0.77;4.48;-5.26;2.22;0
Oc1cc(c(cc1O)C=C)CC(=O)OCCC=C;28/000000565;InChI=1S/C14H16O4/c1-3-5-6-18-14(17)9-11-8-13(16)12(15)7-10(11)4-2/h3-4,7-8,15-16H,1-2,5-6,9H2;C14H16O4;248;2.25;4.57;-1.68;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000373;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.76;-3.26;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000328;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.41;-3.00;2.22;0
O=N[C@@H](c1cc(O)c(cc1C=C)O)/C=C\Cc1oncn1;28/000000500;InChI=1S/C14H13N3O4/c1-2-9-6-12(18)13(19)7-10(9)11(17-20)4-3-5-14-15-8-16-21-14/h2-4,6-8,11,18-19H,1,5H2/b4-3-/t11-/m1/s1;C14H13N3O4;287;1.61;4.61;-5.31;23.40;-150
Oc1c(O)cc(c(c1)CCCCCNCCCO)C=C;28/000000291;InChI=1S/C16H25NO3/c1-2-13-11-15(19)16(20)12-14(13)7-4-3-5-8-17-9-6-10-18/h2,11-12,17-20H,1,3-10H2;C16H25NO3;279;2.12;4.72;-0.79;3.58;-20
Oc1cc(c(cc1O)C=C)C/C=C\CCF;28/000000088;InChI=1S/C13H15FO2/c1-2-10-8-12(15)13(16)9-11(10)6-4-3-5-7-14/h2-4,8-9,15-16H,1,5-7H2/b4-3-;C13H15O2F;222;3.16;4.43;-3.09;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C\COC;28/000000292;InChI=1S/C13H16O3/c1-3-10-8-12(14)13(15)9-11(10)6-4-5-7-16-2/h3-5,8-9,14-15H,1,6-7H2,2H3/b5-4-;C13H16O3;220;2.18;4.38;-2.46;2.22;-20
OC(=O)CNCCOC(=O)Cc1c(C=C)cc(c(c1)O)O;28/000000595;InChI=1S/C14H17NO6/c1-2-9-5-11(16)12(17)6-10(9)7-14(20)21-4-3-15-8-13(18)19/h2,5-6,15-17H,1,3-4,7-8H2,(H,18,19);C14H17NO6;295;0.47;4.08;0.01;3.58;-30
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CO)C=S;28/000000527;InChI=1S/C13H14O3S/c1-2-9-6-12(15)13(16)7-11(9)10(8-17)4-3-5-14/h2-4,6-8,10,14-16H,1,5H2/b4-3-/t10-/m0/s1;C13H14O3S;250;1.67;4.47;-5.32;15.90;-150
Oc1c(O)cc(c(c1)C=C)OC(=O)/C=C\c1sccc1;28/000000130;InChI=1S/C15H12O4S/c1-2-10-8-12(16)13(17)9-14(10)19-15(18)6-5-11-4-3-7-20-11/h2-9,16-17H,1H2/b6-5-;C15H12O4S;288;2.52;4.04;-7.87;5.09;-60
Oc1c(O)cc(c(c1)C=C)CC(=O)OCCO;28/000000447;InChI=1S/C12H14O5/c1-2-8-5-10(14)11(15)6-9(8)7-12(16)17-4-3-13/h2,5-6,13-15H,1,3-4,7H2;C12H14O5;238;0.76;4.52;-2.10;2.22;-20
Oc1cc(c(cc1O)C=C)[C@@H](/C=C\Cc1nscc1)C(=O)O;28/000000522;InChI=1S/C16H15NO4S/c1-2-10-8-14(18)15(19)9-13(10)12(16(20)21)5-3-4-11-6-7-22-17-11/h2-3,5-9,12,18-19H,1,4H2,(H,20,21)/b5-3-/t12-/m1/s1;C16H14NO4S;316;2.06;4.70;-3.92;6.32;-150
Oc1c(O)cc(c(c1)C/C=C/CC(=O)CCCBr)C=C;28/000000625;InChI=1S/C16H19BrO3/c1-2-12-10-15(19)16(20)11-13(12)6-3-4-7-14(18)8-5-9-17/h2-4,10-11,19-20H,1,5-9H2/b4-3+;C16H19O3Br;339;3.46;4.02;-8.88;3.58;-40
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nscc1;28/000000169;InChI=1S/C15H15NO2S/c1-2-11-9-14(17)15(18)10-12(11)5-3-4-6-13-7-8-19-16-13/h2-4,7-10,17-18H,1,5-6H2/b4-3-;C15H15NO2S;273;3.12;4.30;-6.08;3.58;0
Oc1c(O)cc(c(c1)C=C)C(CO)(F)F;28/000000001;InChI=1S/C10H10F2O3/c1-2-6-3-8(14)9(15)4-7(6)10(11,12)5-13/h2-4,13-15H,1,5H2;C10H10O3F2;216;1.26;4.04;-3.11;14.80;-150
Oc1cc(OC(=O)/C=C\C2=CSCN2)c(cc1O)C=C;28/000000203;InChI=1S/C14H13NO4S/c1-2-9-5-11(16)12(17)6-13(9)19-14(18)4-3-10-7-20-8-15-10/h2-7,15-17H,1,8H2/b4-3-;C14H13NO4S;291;2.24;4.04;-8.36;5.09;-40
Oc1c(O)cc(c(c1)C/C=C\CCC(=O)CNC)C=C;28/000000429;InChI=1S/C16H21NO3/c1-3-12-9-15(19)16(20)10-13(12)7-5-4-6-8-14(18)11-17-2/h3-5,9-10,17,19-20H,1,6-8,11H2,2H3/b5-4-;C16H21NO3;275;1.62;4.14;-5.74;5.09;-80
Oc1c(O)cc(c(c1)C=C)C/C=C\C[C@@H]1CNC(=O)C1;28/000000097;InChI=1S/C16H19NO3/c1-2-12-8-14(18)15(19)9-13(12)6-4-3-5-11-7-16(20)17-10-11/h2-4,8-9,11,18-19H,1,5-7,10H2,(H,17,20)/b4-3-/t11-/m0/s1;C16H19NO3;273;1.88;4.02;-8.92;3.58;-190
Oc1cc(c(cc1O)C=C)[C@H](CC)/C=C\Cc1n[nH]cn1;28/000000435;InChI=1S/C16H19N3O2/c1-3-11(6-5-7-16-17-10-18-19-16)13-9-15(21)14(20)8-12(13)4-2/h4-6,8-11,20-21H,2-3,7H2,1H3,(H,17,18,19)/b6-5-/t11-/m1/s1;C16H19N3O2;285;3.04;4.90;-4.43;19.70;-170
Oc1cc(c(cc1O)C=C)C(=O)CCCc1nnc[nH]1;28/000000236;InChI=1S/C14H15N3O3/c1-2-9-6-12(19)13(20)7-10(9)11(18)4-3-5-14-15-8-16-17-14/h2,6-8,19-20H,1,3-5H2,(H,15,16,17);C14H15N3O3;273;2.66;4.25;-5.75;4.94;0
Oc1ccc(cc1O)C(=C)[C@H](C/C=C/CCC)N;28/000000178;InChI=1S/C15H21NO2/c1-3-4-5-6-7-13(16)11(2)12-8-9-14(17)15(18)10-12/h5-6,8-10,13,17-18H,2-4,7,16H2,1H3/b6-5+/t13-/m0/s1;C15H21NO2;247;2.57;4.59;-8.87;2.22;-190
Oc1c(O)cc(c(c1)C=C)C(=O)/C=C/CS;28/000000134;InChI=1S/C12H12O3S/c1-2-8-6-11(14)12(15)7-9(8)10(13)4-3-5-16/h2-4,6-7,14-16H,1,5H2/b4-3+;C12H12O3S;236;2.31;4.18;-3.01;3.58;-20
Oc1cc(c(cc1O)C=C)C(=O)CCCCCCl;28/000000071;InChI=1S/C14H17ClO3/c1-2-10-8-13(17)14(18)9-11(10)12(16)6-4-3-5-7-15/h2,8-9,17-18H,1,3-7H2;C14H17O3Cl;268;3.23;4.02;-7.03;3.58;-60
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000333;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.53;-3.48;2.22;-20
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nscc1;28/000000161;InChI=1S/C15H15NO2S/c1-2-11-9-14(17)15(18)10-12(11)5-3-4-6-13-7-8-19-16-13/h2-4,7-10,17-18H,1,5-6H2/b4-3-;C15H15NO2S;273;3.12;4.30;-5.84;3.58;0
Oc1cc(c(cc1O)C=C)[C@@H](/C=C\Cc1cnc[nH]1)OC;28/000000531;InChI=1S/C16H18N2O3/c1-3-11-7-14(19)15(20)8-13(11)16(21-2)6-4-5-12-9-17-10-18-12/h3-4,6-10,16,19-20H,1,5H2,2H3,(H,17,18)/b6-4-/t16-/m1/s1;C16H18N2O3;286;1.71;4.46;-5.04;18.90;-170
Oc1cc(c(cc1O)C=C)CC(=O)OCC=C;28/000000397;InChI=1S/C13H14O4/c1-3-5-17-13(16)8-10-7-12(15)11(14)6-9(10)4-2/h3-4,6-7,14-15H,1-2,5,8H2;C13H14O4;234;2.09;4.50;-2.09;2.22;-20
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]cn1;28/000000324;InChI=1S/C14H15N3O2/c1-2-10-7-12(18)13(19)8-11(10)5-3-4-6-14-15-9-16-17-14/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;2.46;4.08;-6.34;3.58;0
ON[C@H](CCc1n[nH]c(=O)[nH]1)C(=O)c1cc(O)c(cc1C=C)O;28/000000442;InChI=1S/C14H16N4O5/c1-2-7-5-10(19)11(20)6-8(7)13(21)9(18-23)3-4-12-15-14(22)17-16-12/h2,5-6,9,18-20,23H,1,3-4H2,(H2,15,16,17,22)/t9-/m1/s1;C14H16N4O5;320;0.95;4.24;-4.22;6.45;-170
Oc1ccc(cc1O)C(=C)[C@H](c1nncs1)N;28/000000104;InChI=1S/C11H11N3O2S/c1-6(10(12)11-14-13-5-17-11)7-2-3-8(15)9(16)4-7/h2-5,10,15-16H,1,12H2/t10-/m1/s1;C11H11N3O2S;249;1.63;5.02;-7.37;2.22;-170
Oc1c(O)cc(c(c1)C=C)C/C=C\CO;28/000000208;InChI=1S/C12H14O3/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,13-15H,1,5-6H2/b4-3-;C12H14O3;206;1.66;4.01;-6.25;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C/[C@H]1C=CCOC1;28/000000317;InChI=1S/C16H18O3/c1-2-13-9-15(17)16(18)10-14(13)7-3-5-12-6-4-8-19-11-12/h2-6,9-10,12,17-18H,1,7-8,11H2/b5-3+/t12-/m0/s1;C16H18O3;258;2.51;4.79;-1.77;3.58;-170
Oc1cc(c(cc1O)C=C)C/C=C\[C@H](c1nscc1)NN;28/000000465;InChI=1S/C15H17N3O2S/c1-2-10-8-14(19)15(20)9-11(10)4-3-5-12(17-16)13-6-7-21-18-13/h2-3,5-9,12,17,19-20H,1,4,16H2/b5-3-/t12-/m1/s1;C15H17N3O2S;303;1.84;4.62;-6.36;3.58;-170
Oc1cc(c(cc1O)C=C)CSCCl;28/000000420;InChI=1S/C10H11ClO2S/c1-2-7-3-9(12)10(13)4-8(7)5-14-6-11/h2-4,12-13H,1,5-6H2;C10H11O2SCl;230;2.80;4.30;-3.59;12.40;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nscc1;28/000000174;InChI=1S/C15H15NO2S/c1-2-11-9-14(17)15(18)10-12(11)5-3-4-6-13-7-8-19-16-13/h2-4,7-10,17-18H,1,5-6H2/b4-3-;C15H15NO2S;273;3.12;4.32;-4.86;3.58;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]nc1;28/000000246;InChI=1S/C14H15N3O2/c1-2-10-7-13(18)14(19)8-11(10)5-3-4-6-12-9-15-17-16-12/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;3.28;4.22;-6.63;3.58;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000280;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.25;-6.50;3.58;0
Oc1c(O)cc(c(c1)C=C)C(=O)CC[C@@H](CCl)n1[nH]ccc1=O;28/000000440;InChI=1S/C16H17ClN2O4/c1-2-10-7-14(21)15(22)8-12(10)13(20)4-3-11(9-17)19-16(23)5-6-18-19/h2,5-8,11,18,21-22H,1,3-4,9H2/t11-/m0/s1;C16H17N2O4Cl;336;2.23;4.53;-5.69;6.45;-170
SCCC/C=C\Cc1cc(O)c(cc1C=C)O;28/000000116;InChI=1S/C14H18O2S/c1-2-11-9-13(15)14(16)10-12(11)7-5-3-4-6-8-17/h2-3,5,9-10,15-17H,1,4,6-8H2/b5-3-;C14H18O2S;250;3.56;4.32;-8.19;2.22;-20
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000336;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.74;-2.99;2.22;0
Oc1cc(c(cc1O)C=C)[C@H](c1n[nH]c(=S)[nH]1)SC;28/000000094;InChI=1S/C12H13N3O2S2/c1-3-6-4-8(16)9(17)5-7(6)10(19-2)11-13-12(18)15-14-11/h3-5,10,16-17H,1H2,2H3,(H2,13,14,15,18)/t10-/m1/s1;C12H13N3O2S2;295;2.86;4.62;-6.26;20.90;-190
Oc1cc(c(cc1O)C=C)[C@H](C[NH3+])/C=C\Cc1cnc[nH]1;28/000000629;InChI=1S/C16H19N3O2/c1-2-11-6-15(20)16(21)7-14(11)12(8-17)4-3-5-13-9-18-10-19-13/h2-4,6-7,9-10,12,20-21H,1,5,8,17H2,(H,18,19)/p+1/b4-3-/t12-/m0/s1;C16H20N3O2;286;1.19;4.72;-4.00;19.10;-150
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000283;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.33;-6.87;3.58;0
OC[C@@H](c1cc(O)c(cc1C=C)O)/C=C\CCC(=O)C;28/000000656;InChI=1S/C16H20O4/c1-3-12-8-15(19)16(20)9-14(12)13(10-17)7-5-4-6-11(2)18/h3,5,7-9,13,17,19-20H,1,4,6,10H2,2H3/b7-5-/t13-/m0/s1;C16H20O4;276;1.42;4.07;-3.13;5.53;-170
O[C@@H](CCC)Cc1cc(O)c(cc1C=C)O;28/000000026;InChI=1S/C13H18O3/c1-3-5-11(14)6-10-8-13(16)12(15)7-9(10)4-2/h4,7-8,11,14-16H,2-3,5-6H2,1H3/t11-/m0/s1;C13H18O3;222;2.25;4.04;-2.83;2.22;-190
OC(=O)COCCNC/C=C\Cc1c(C=C)cc(c(c1)O)O;28/000000431;InChI=1S/C16H21NO5/c1-2-12-9-14(18)15(19)10-13(12)5-3-4-6-17-7-8-22-11-16(20)21/h2-4,9-10,17-19H,1,5-8,11H2,(H,20,21)/b4-3-;C16H21NO5;307;1.18;4.22;-5.54;3.58;-120
Oc1c(O)cc(c(c1)C/C=C\CNC[C@@H]1N=CNC1=O)C=C;28/000000599;InChI=1S/C16H19N3O3/c1-2-11-7-14(20)15(21)8-12(11)5-3-4-6-17-9-13-16(22)19-10-18-13/h2-4,7-8,10,13,17,20-21H,1,5-6,9H2,(H,18,19,22)/b4-3-/t13-/m0/s1;C16H19N3O3;301;0.65;4.15;-6.56;3.58;-190
Oc1cc(c(cc1O)C=C)CC(=O)OCCC=C;28/000000555;InChI=1S/C14H16O4/c1-3-5-6-18-14(17)9-11-8-13(16)12(15)7-10(11)4-2/h3-4,7-8,15-16H,1-2,5-6,9H2;C14H16O4;248;2.25;4.61;-0.84;2.22;0
Oc1c(O)cc(c(c1)C=C)COCCCCO;28/000000051;InChI=1S/C13H18O4/c1-2-10-7-12(15)13(16)8-11(10)9-17-6-4-3-5-14/h2,7-8,14-16H,1,3-6,9H2;C13H18O4;238;1.44;4.60;-5.54;3.72;-20
Oc1c(O)cc(c(c1)C=C)C(=C)CC;28/000000175;InChI=1S/C12H14O2/c1-4-8(3)10-7-12(14)11(13)6-9(10)5-2/h5-7,13-14H,2-4H2,1H3;C12H14O2;190;2.64;4.16;-5.50;3.58;-20
Oc1c(O)ccc(c1c1nnn[nH]1)C(=C)CN;28/000000218;InChI=1S/C10H11N5O2/c1-5(4-11)6-2-3-7(16)9(17)8(6)10-12-14-15-13-10/h2-3,16-17H,1,4,11H2,(H,12,13,14,15);C10H11N5O2;233;-0.09;4.79;-7.70;18.50;-180
Oc1cc(c(cc1O)C=C)C/C=C\Cn1nn[nH]c1=[NH2];28/000000190;InChI=1S/C13H16N5O2/c1-2-9-7-11(19)12(20)8-10(9)5-3-4-6-18-13(14)15-16-17-18/h2-4,7-8,19-20H,1,5-6,14H2,(H,15,17)/b4-3-;C13H15N5O2;273;0.08;4.12;-6.44;3.58;-20
